Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
2-May-2017,74.90,74.90,74.90,74.90,74.899583766909469302,1922,2,143957.00,1922,100.00,0.00,0.00
28-April-2017,74.90,74.90,74.90,74.90,74.899819494584837545,2216,4,165978.00,2216,100.00,0.00,0.00
26-April-2017,74.90,74.90,74.90,74.90,74.900000000000000000,2400,2,179760.00,2400,100.00,0.00,0.00
27-March-2017,74.90,74.90,74.90,74.90,74.897763578274760383,313,2,23443.00,313,100.00,0.00,0.00
20-March-2017,74.90,74.90,74.90,74.90,74.900000000000000000,300,1,22470.00,300,100.00,0.00,0.00
2-March-2017,74.90,74.90,74.90,74.90,74.899914639351259069,4686,6,350981.00,4686,100.00,0.00,0.00
7-February-2017,74.90,74.90,74.90,74.90,74.900000000000000000,100,1,7490.00,100,100.00,0.00,0.00
3-February-2017,74.90,74.90,74.90,74.90,74.900000000000000000,150,1,11235.00,150,100.00,0.00,0.00
2-February-2017,74.90,74.90,74.90,74.90,74.000000000000000000,1,1,74.00,1,100.00,0.00,0.00
31-January-2017,73.75,73.75,73.75,73.75,73.000000000000000000,1,1,73.00,1,100.00,0.00,0.00
30-January-2017,73.75,73.75,73.75,73.75,73.000000000000000000,1,1,73.00,1,100.00,0.00,0.00
27-January-2017,73.75,73.75,73.75,73.75,73.000000000000000000,1,1,73.00,1,100.00,0.00,0.00
25-January-2017,73.75,73.75,73.75,73.75,73.000000000000000000,1,1,73.00,1,100.00,0.00,0.00
24-January-2017,73.75,73.75,73.75,73.75,73.000000000000000000,1,1,73.00,1,100.00,0.00,0.00
23-January-2017,73.75,73.75,73.75,73.75,73.000000000000000000,1,1,73.00,1,100.00,0.00,0.00
19-January-2017,73.75,73.75,73.75,73.75,73.000000000000000000,1,1,73.00,1,100.00,0.00,0.00
16-January-2017,73.75,73.75,73.75,73.75,73.000000000000000000,1,1,73.00,1,100.00,0.00,0.00
13-January-2017,73.75,73.75,73.75,73.75,73.000000000000000000,1,1,73.00,1,100.00,0.00,0.00
11-January-2017,73.75,73.75,73.75,73.75,73.714285714285714285,21,2,1548.00,21,100.00,0.00,0.00
10-January-2017,73.75,73.75,73.75,73.75,73.000000000000000000,1,1,73.00,1,100.00,0.00,0.00
9-January-2017,71.50,71.50,71.50,71.50,71.000000000000000000,1,1,71.00,1,100.00,0.00,0.00
6-January-2017,68.10,68.10,68.10,68.10,68.000000000000000000,2,2,136.00,2,100.00,0.00,0.00
5-January-2017,65.60,65.60,65.60,65.60,65.580645161290322580,31,2,2033.00,31,100.00,0.00,0.00
4-January-2017,62.50,62.50,62.50,62.50,62.000000000000000000,1,1,62.00,1,100.00,0.00,0.00
3-January-2017,59.55,59.55,59.55,59.55,59.000000000000000000,1,1,59.00,1,100.00,0.00,0.00
30-December-2016,56.75,56.75,56.75,56.75,56.000000000000000000,1,1,56.00,1,100.00,0.00,0.00
29-December-2016,56.75,56.75,56.75,56.75,56.000000000000000000,1,1,56.00,1,100.00,0.00,0.00
28-December-2016,56.75,56.75,56.75,56.75,56.000000000000000000,1,1,56.00,1,100.00,0.00,0.00
27-December-2016,56.75,56.75,56.75,56.75,56.600000000000000000,5,2,283.00,5,100.00,0.00,0.00
26-December-2016,56.75,56.75,56.75,56.75,56.000000000000000000,1,1,56.00,1,100.00,0.00,0.00
23-December-2016,56.75,56.75,56.75,56.75,56.000000000000000000,1,1,56.00,1,100.00,0.00,0.00
22-December-2016,56.75,56.75,56.75,56.75,56.000000000000000000,1,1,56.00,1,100.00,0.00,0.00
21-December-2016,56.75,56.75,56.75,56.75,56.000000000000000000,1,1,56.00,1,100.00,0.00,0.00
2-December-2016,56.75,56.75,56.75,56.75,56.000000000000000000,1,1,56.00,1,100.00,0.00,0.00
1-December-2016,54.40,54.40,54.40,54.40,54.399002493765586034,401,2,21814.00,401,100.00,0.00,0.00
29-November-2016,51.85,51.85,51.85,51.85,51.841584158415841584,101,2,5236.00,101,100.00,0.00,0.00
28-November-2016,51.85,51.85,51.85,51.85,51.000000000000000000,1,1,51.00,1,100.00,0.00,0.00
25-November-2016,51.85,51.85,51.85,51.85,51.000000000000000000,1,1,51.00,1,100.00,0.00,0.00
24-November-2016,51.85,51.85,51.85,51.85,51.000000000000000000,1,1,51.00,1,100.00,0.00,0.00
23-November-2016,51.85,51.85,51.85,51.85,51.000000000000000000,1,1,51.00,1,100.00,0.00,0.00
21-November-2016,51.85,51.85,51.85,51.85,51.000000000000000000,1,1,51.00,1,100.00,0.00,0.00
18-November-2016,51.85,51.85,51.85,51.85,51.000000000000000000,1,1,51.00,1,100.00,0.00,0.00
17-November-2016,51.85,51.85,51.85,51.85,51.000000000000000000,1,1,51.00,1,100.00,0.00,0.00
16-November-2016,51.85,51.85,51.85,51.85,51.000000000000000000,1,1,51.00,1,100.00,0.00,0.00
15-November-2016,51.85,51.85,51.85,51.85,51.000000000000000000,1,1,51.00,1,100.00,0.00,0.00
10-November-2016,51.85,51.85,51.85,51.85,51.000000000000000000,1,1,51.00,1,100.00,0.00,0.00
9-November-2016,51.85,51.85,51.85,51.85,51.000000000000000000,1,1,51.00,1,100.00,0.00,0.00
8-November-2016,50.75,50.75,50.75,50.75,50.000000000000000000,1,1,50.00,1,100.00,0.00,0.00
7-November-2016,48.35,48.35,48.35,48.35,48.000000000000000000,1,1,48.00,1,100.00,0.00,0.00
4-November-2016,46.05,46.05,46.05,46.05,46.000000000000000000,1,1,46.00,1,100.00,0.00,0.00
3-November-2016,43.90,43.90,43.90,43.90,43.666666666666666666,3,2,131.00,3,100.00,0.00,0.00
2-November-2016,41.85,41.85,41.85,41.85,41.841584158415841584,101,2,4226.00,101,100.00,0.00,0.00
27-October-2016,39.90,39.90,39.90,39.90,39.000000000000000000,1,1,39.00,1,100.00,0.00,0.00
26-October-2016,39.90,39.90,39.90,39.90,39.000000000000000000,1,1,39.00,1,100.00,0.00,0.00
25-October-2016,39.90,39.90,39.90,39.90,39.000000000000000000,1,1,39.00,1,100.00,0.00,0.00
24-October-2016,39.90,39.90,39.90,39.90,39.000000000000000000,1,1,39.00,1,100.00,0.00,0.00
21-October-2016,39.90,39.90,39.90,39.90,39.000000000000000000,1,1,39.00,1,100.00,0.00,0.00
20-October-2016,39.90,39.90,39.90,39.90,39.000000000000000000,1,1,39.00,1,100.00,0.00,0.00
18-October-2016,39.90,39.90,39.90,39.90,39.000000000000000000,1,1,39.00,1,100.00,0.00,0.00
17-October-2016,39.90,39.90,39.90,39.90,39.000000000000000000,1,1,39.00,1,100.00,0.00,0.00
14-October-2016,39.90,39.90,39.90,39.90,39.000000000000000000,1,1,39.00,1,100.00,0.00,0.00
13-October-2016,38.60,38.60,38.60,38.60,38.000000000000000000,1,1,38.00,1,100.00,0.00,0.00
7-October-2016,36.80,36.80,36.80,36.80,36.666666666666666666,3,2,110.00,3,100.00,0.00,0.00
6-October-2016,36.80,36.80,36.80,36.80,36.000000000000000000,1,1,36.00,1,100.00,0.00,0.00
5-October-2016,35.45,35.45,35.45,35.45,35.000000000000000000,1,1,35.00,1,100.00,0.00,0.00
4-October-2016,33.80,33.80,33.80,33.80,33.000000000000000000,1,1,33.00,1,100.00,0.00,0.00
3-October-2016,32.20,32.20,32.20,32.20,32.000000000000000000,1,1,32.00,1,100.00,0.00,0.00
27-September-2016,30.70,30.70,30.70,30.70,30.000000000000000000,1,1,30.00,1,100.00,0.00,0.00
26-September-2016,30.70,30.70,30.70,30.70,30.000000000000000000,1,1,30.00,1,100.00,0.00,0.00
23-September-2016,30.70,30.70,30.70,30.70,30.000000000000000000,1,1,30.00,1,100.00,0.00,0.00
22-September-2016,30.70,30.70,30.70,30.70,30.000000000000000000,1,1,30.00,1,100.00,0.00,0.00
